set,s11a,s22a,s33a,s11m,s22m,s33m,t12a,t13a,t23a,t12m,t13m,t23m,fi11,fi22,fi33,fi12,fi13,fi23,Rm,Re,f-1,f0,b-1,b0,rb-1,t-1,t0
UniX,0,0,146.7230852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,230,146.7230852,211.4176583,0,0,0,84.71061274,141.8942563
UniX,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,940,516,832,0,0,0,303,532
UniX,0,0,141.4612016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,113,141.4612016,180.1759461,0,0,0,81.6726628,127.1043122
UniX,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,660,361,600,0,0,0,228,413.9183056
UniX,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,660,340,600,0,0,0,228,427.5
UniX,0,0,322.1614502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,350,322.1614502,375.8048984,0,0,0,186,274.0821736
UniX,0,0,184.16186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,200,184.16186,234.5628129,0,0,0,97.4972371,151.7315444
UniX,0,0,312.969921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,277.3333333,312.969921,359.8570715,0,0,0,258.5867541,377.5798881
UniX,0,0,185.69297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,367.66,185.69297,236.6265993,0,0,0,185.5630139,268.3333154
UniX,0,0,321.4045681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,367.66,321.4045681,480.4513772,0,0,0,185.5630139,268.3333154
UniX,0,0,207.2597269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,332,207.2597269,298.6467063,0,0,0,119.6614591,218.9
UniX,0,0,705.0372846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014,912,705.0372846,880.7298443,0,0,0,407.053466,625.9882051
UniX,0,0,419.5850118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976
UniX,0,0,465.7769162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,971,465.7769162,586.8692597,0,0,0,302.5432447,467.7308478
UniX,0,0,477.1433605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,971,477.1433605,601.190744,0,0,0,307.9065269,476.0224642
UniX,0,0,0,0,0,0,403.8403931,0,0,0,0,0,0,0,0,0,0,0,1100,980,488.2321628,617.2125245,0,0,0,403.8403931,625.6107654
UniX,0,0,0,0,0,0,230.0213501,0,0,0,0,0,0,0,0,0,0,0,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727
UniX,0,0,0,0,0,0,318.6489236,0,0,0,0,0,0,0,0,0,0,0,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452
UniX,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,750,416,394.9075841,590.3273054,0,0,0,228,390.0890762
UniX,0,0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,0,0,2467,2115,866,1060,0,0,0,541,821.5759312
UniX,0,0,0,0,0,0,306.9,0,0,0,0,0,0,0,0,0,0,0,995,900,382.2,476.1868492,0,0,0,306.9,471.2019771
UniX,0,0,0,0,0,0,177.5,0,0,0,0,0,0,0,0,0,0,0,330,220,196.5,293.7378774,0,0,0,177.5,303.6877676
UniX,0,0,0,0,0,0,109.9769535,0,0,0,0,0,0,0,0,0,0,0,477.1,440,198.3058241,258.6736562,0,0,0,109.9769535,173.6534635
UniX,0,0,0,0,0,0,109.1007746,0,0,0,0,0,0,0,0,0,0,0,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114
UniX,0,0,0,0,0,0,135.9871179,0,0,0,0,0,0,0,0,0,0,0,477.1,439.8,235.5365974,339.3916901,0,0,0,135.9871179,227.7848116
UniX,0,0,0,0,0,0,168.9926578,0,0,0,0,0,0,0,0,0,0,0,560,400,244.5069366,385.321545,0,0,0,168.9926578,330.540985
UniX,0,0,0,0,0,0,168.9926578,0,0,0,0,0,0,0,0,0,0,0,560,400,292.7038693,343.3409216,0,0,0,168.9926578,330.540985
UniX,0,0,0,0,0,0,172.5876594,0,0,0,0,0,0,0,0,0,0,0,507.5,470,298.9305948,430.7379869,0,0,0,172.5876594,288.6
UniX,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,1220,813.3333333,718.8010851,923.9357858,0,0,0,415,649.4637956
UniX,0,0,0,0,0,0,431.4493931,0,0,0,0,0,0,0,0,0,0,0,947,802,747.2922698,924.8841065,0,0,0,431.4493931,659.716235
UniX,0,0,0,0,0,0,374.2043782,0,0,0,0,0,0,0,0,0,0,0,945,857,648.1409954,801.947442,0,0,0,374.2043782,572.0866158
UniX,0,0,0,0,0,0,167.3,0,0,0,0,0,0,0,0,0,0,0,432.4,256.4,289.7721001,333.9422645,0,0,0,167.3,244.6387243
UniX,0,0,0,0,0,0,149.2,0,0,0,0,0,0,0,0,0,0,0,432.4,256.4,258.4219805,297.8134242,0,0,0,149.2,218.1715342
UniX,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,635,425,318,400,0,0,0,225,411
UniX,0,0,0,0,0,0,365.1800689,0,0,0,0,0,0,0,0,0,0,0,843.9,731.5,632.5104333,771.7156041,0,0,0,365.1800689,553.4641552
UniX,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,815,516,275,392,0,0,0,249,414.4713376
UniX,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,710,550,343,530,0,0,0,204,350
UniX,0,0,0,0,0,0,186.32635,0,0,0,0,0,0,0,0,0,0,0,353.0394,235,322.726705,482.4277725,0,0,0,186.32635,318.7889199
UniX,0,0,0,0,0,0,220.649625,0,0,0,0,0,0,0,0,0,0,0,514.849125,343,382.1763612,571.2960463,0,0,0,220.649625,377.5131946
UniX,0,0,0,0,0,0,230.45,0,0,0,0,0,0,0,0,0,0,0,554.08,358,399.1511086,596.6707348,0,0,0,230.45,394.2808228
UniX,0,0,0,0,0,0,274.59,0,0,0,0,0,0,0,0,0,0,0,710.98,593,475.6038313,710.9560298,0,0,0,274.59,469.8006992
UniX,0,0,0,0,0,0,196.13,0,0,0,0,0,0,0,0,0,0,0,426.59,289,339.7071249,507.8109404,0,0,0,196.13,335.5621514
UniX,0,0,0,0,0,0,245.17,0,0,0,0,0,0,0,0,0,0,0,671.76,417,424.6468965,634.7830942,0,0,0,245.17,419.4655211
UniX,0,0,0,0,0,0,294.2,0,0,0,0,0,0,0,0,0,0,0,720.79,485,509.5693476,761.7293564,0,0,0,294.2,503.3517816
UniX,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,795,530,410,640,0,0,0,256,448.8767123
UniX,0,0,0,0,0,0,104.4777797,0,0,0,0,0,0,0,0,0,0,0,545,395,180.9608228,260.7518329,0,0,0,104.4777797,150.79
UniX,0,0,0,0,0,0,84.71061274,0,0,0,0,0,0,0,0,0,0,0,290,230,146.7230852,211.4176583,0,0,0,84.71061274,141.8942563
UniX,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,1028,940,516,832,0,0,0,303,532
UniX,0,0,0,0,0,0,81.6726628,0,0,0,0,0,0,0,0,0,0,0,320,113,141.4612016,180.1759461,0,0,0,81.6726628,127.1043122
UniX,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,780,660,361,600,0,0,0,228,413.9183056
UniX,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,780,660,340,600,0,0,0,228,427.5
UniX,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,520,350,322.1614502,375.8048984,0,0,0,186,274.0821736
UniX,0,0,0,0,0,0,97.4972371,0,0,0,0,0,0,0,0,0,0,0,300,200,184.16186,234.5628129,0,0,0,97.4972371,151.7315444
UniX,0,0,0,0,0,0,258.5867541,0,0,0,0,0,0,0,0,0,0,0,416,277.3333333,312.969921,359.8570715,0,0,0,258.5867541,377.5798881
UniX,0,0,0,0,0,0,185.5630139,0,0,0,0,0,0,0,0,0,0,0,498,367.66,185.69297,236.6265993,0,0,0,185.5630139,268.3333154
UniX,0,0,0,0,0,0,185.5630139,0,0,0,0,0,0,0,0,0,0,0,498,367.66,321.4045681,480.4513772,0,0,0,185.5630139,268.3333154
UniX,0,0,0,0,0,0,119.6614591,0,0,0,0,0,0,0,0,0,0,0,498,332,207.2597269,298.6467063,0,0,0,119.6614591,218.9
UniX,0,0,0,0,0,0,407.053466,0,0,0,0,0,0,0,0,0,0,0,1014,912,705.0372846,880.7298443,0,0,0,407.053466,625.9882051
UniX,0,0,0,0,0,0,286.2255622,0,0,0,0,0,0,0,0,0,0,0,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976
UniX,0,0,0,0,0,0,302.5432447,0,0,0,0,0,0,0,0,0,0,0,1076,971,465.7769162,586.8692597,0,0,0,302.5432447,467.7308478
UniX,0,0,0,0,0,0,307.9065269,0,0,0,0,0,0,0,0,0,0,0,1076,971,477.1433605,601.190744,0,0,0,307.9065269,476.0224642
UniX,0,0,0,0,0,0,0,403.8403931,0,0,0,0,0,0,0,0,0,0,1100,980,488.2321628,617.2125245,0,0,0,403.8403931,625.6107654
UniX,0,0,0,0,0,0,0,230.0213501,0,0,0,0,0,0,0,0,0,0,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727
UniX,0,0,0,0,0,0,0,318.6489236,0,0,0,0,0,0,0,0,0,0,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452
UniX,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,750,416,394.9075841,590.3273054,0,0,0,228,390.0890762
UniX,0,0,0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,0,2467,2115,866,1060,0,0,0,541,821.5759312
UniX,0,0,0,0,0,0,0,306.9,0,0,0,0,0,0,0,0,0,0,995,900,382.2,476.1868492,0,0,0,306.9,471.2019771
UniX,0,0,0,0,0,0,0,177.5,0,0,0,0,0,0,0,0,0,0,330,220,196.5,293.7378774,0,0,0,177.5,303.6877676
UniX,0,0,0,0,0,0,0,109.9769535,0,0,0,0,0,0,0,0,0,0,477.1,440,198.3058241,258.6736562,0,0,0,109.9769535,173.6534635
UniX,0,0,0,0,0,0,0,109.1007746,0,0,0,0,0,0,0,0,0,0,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114
UniX,0,0,0,0,0,0,0,135.9871179,0,0,0,0,0,0,0,0,0,0,477.1,439.8,235.5365974,339.3916901,0,0,0,135.9871179,227.7848116
UniX,0,0,0,0,0,0,0,168.9926578,0,0,0,0,0,0,0,0,0,0,560,400,244.5069366,385.321545,0,0,0,168.9926578,330.540985
UniX,0,0,0,0,0,0,0,168.9926578,0,0,0,0,0,0,0,0,0,0,560,400,292.7038693,343.3409216,0,0,0,168.9926578,330.540985
UniX,0,0,0,0,0,0,0,172.5876594,0,0,0,0,0,0,0,0,0,0,507.5,470,298.9305948,430.7379869,0,0,0,172.5876594,288.6
UniX,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,1220,813.3333333,718.8010851,923.9357858,0,0,0,415,649.4637956
UniX,0,0,0,0,0,0,0,431.4493931,0,0,0,0,0,0,0,0,0,0,947,802,747.2922698,924.8841065,0,0,0,431.4493931,659.716235
UniX,0,0,0,0,0,0,0,374.2043782,0,0,0,0,0,0,0,0,0,0,945,857,648.1409954,801.947442,0,0,0,374.2043782,572.0866158
UniX,0,0,0,0,0,0,0,167.3,0,0,0,0,0,0,0,0,0,0,432.4,256.4,289.7721001,333.9422645,0,0,0,167.3,244.6387243
UniX,0,0,0,0,0,0,0,149.2,0,0,0,0,0,0,0,0,0,0,432.4,256.4,258.4219805,297.8134242,0,0,0,149.2,218.1715342
UniX,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,635,425,318,400,0,0,0,225,411
UniX,0,0,0,0,0,0,0,365.1800689,0,0,0,0,0,0,0,0,0,0,843.9,731.5,632.5104333,771.7156041,0,0,0,365.1800689,553.4641552
UniX,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,815,516,275,392,0,0,0,249,414.4713376
UniX,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,710,550,343,530,0,0,0,204,350
UniX,0,0,0,0,0,0,0,186.32635,0,0,0,0,0,0,0,0,0,0,353.0394,235,322.726705,482.4277725,0,0,0,186.32635,318.7889199
UniX,0,0,0,0,0,0,0,220.649625,0,0,0,0,0,0,0,0,0,0,514.849125,343,382.1763612,571.2960463,0,0,0,220.649625,377.5131946
UniX,0,0,0,0,0,0,0,230.45,0,0,0,0,0,0,0,0,0,0,554.08,358,399.1511086,596.6707348,0,0,0,230.45,394.2808228
UniX,0,0,0,0,0,0,0,274.59,0,0,0,0,0,0,0,0,0,0,710.98,593,475.6038313,710.9560298,0,0,0,274.59,469.8006992
UniX,0,0,0,0,0,0,0,196.13,0,0,0,0,0,0,0,0,0,0,426.59,289,339.7071249,507.8109404,0,0,0,196.13,335.5621514
UniX,0,0,0,0,0,0,0,245.17,0,0,0,0,0,0,0,0,0,0,671.76,417,424.6468965,634.7830942,0,0,0,245.17,419.4655211
UniX,0,0,0,0,0,0,0,294.2,0,0,0,0,0,0,0,0,0,0,720.79,485,509.5693476,761.7293564,0,0,0,294.2,503.3517816
UniX,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,795,530,410,640,0,0,0,256,448.8767123
UniX,0,0,0,0,0,0,0,104.4777797,0,0,0,0,0,0,0,0,0,0,545,395,180.9608228,260.7518329,0,0,0,104.4777797,150.79
UniX,0,0,0,0,0,0,0,84.71061274,0,0,0,0,0,0,0,0,0,0,290,230,146.7230852,211.4176583,0,0,0,84.71061274,141.8942563
UniX,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,1028,940,516,832,0,0,0,303,532
UniX,0,0,0,0,0,0,0,81.6726628,0,0,0,0,0,0,0,0,0,0,320,113,141.4612016,180.1759461,0,0,0,81.6726628,127.1043122
UniX,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,780,660,361,600,0,0,0,228,413.9183056
UniX,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,780,660,340,600,0,0,0,228,427.5
UniX,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,520,350,322.1614502,375.8048984,0,0,0,186,274.0821736
UniX,0,0,0,0,0,0,0,97.4972371,0,0,0,0,0,0,0,0,0,0,300,200,184.16186,234.5628129,0,0,0,97.4972371,151.7315444
UniX,0,0,0,0,0,0,0,258.5867541,0,0,0,0,0,0,0,0,0,0,416,277.3333333,312.969921,359.8570715,0,0,0,258.5867541,377.5798881
UniX,0,0,0,0,0,0,0,185.5630139,0,0,0,0,0,0,0,0,0,0,498,367.66,185.69297,236.6265993,0,0,0,185.5630139,268.3333154
UniX,0,0,0,0,0,0,0,185.5630139,0,0,0,0,0,0,0,0,0,0,498,367.66,321.4045681,480.4513772,0,0,0,185.5630139,268.3333154
UniX,0,0,0,0,0,0,0,119.6614591,0,0,0,0,0,0,0,0,0,0,498,332,207.2597269,298.6467063,0,0,0,119.6614591,218.9
UniX,0,0,0,0,0,0,0,407.053466,0,0,0,0,0,0,0,0,0,0,1014,912,705.0372846,880.7298443,0,0,0,407.053466,625.9882051
UniX,0,0,0,0,0,0,0,286.2255622,0,0,0,0,0,0,0,0,0,0,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976
UniX,0,0,0,0,0,0,0,302.5432447,0,0,0,0,0,0,0,0,0,0,1076,971,465.7769162,586.8692597,0,0,0,302.5432447,467.7308478
UniX,0,0,0,0,0,0,0,307.9065269,0,0,0,0,0,0,0,0,0,0,1076,971,477.1433605,601.190744,0,0,0,307.9065269,476.0224642
UniX,0,0,0,0,0,0,0,0,403.8403931,0,0,0,0,0,0,0,0,0,1100,980,488.2321628,617.2125245,0,0,0,403.8403931,625.6107654
UniX,0,0,0,0,0,0,0,0,230.0213501,0,0,0,0,0,0,0,0,0,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727
UniX,0,0,0,0,0,0,0,0,318.6489236,0,0,0,0,0,0,0,0,0,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452
UniX,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,750,416,394.9075841,590.3273054,0,0,0,228,390.0890762
UniX,0,0,0,0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,2467,2115,866,1060,0,0,0,541,821.5759312
UniX,0,0,0,0,0,0,0,0,306.9,0,0,0,0,0,0,0,0,0,995,900,382.2,476.1868492,0,0,0,306.9,471.2019771
UniX,0,0,0,0,0,0,0,0,177.5,0,0,0,0,0,0,0,0,0,330,220,196.5,293.7378774,0,0,0,177.5,303.6877676
UniX,0,0,0,0,0,0,0,0,109.9769535,0,0,0,0,0,0,0,0,0,477.1,440,198.3058241,258.6736562,0,0,0,109.9769535,173.6534635
UniX,0,0,0,0,0,0,0,0,109.1007746,0,0,0,0,0,0,0,0,0,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114
UniX,0,0,0,0,0,0,0,0,135.9871179,0,0,0,0,0,0,0,0,0,477.1,439.8,235.5365974,339.3916901,0,0,0,135.9871179,227.7848116
UniX,0,0,0,0,0,0,0,0,168.9926578,0,0,0,0,0,0,0,0,0,560,400,244.5069366,385.321545,0,0,0,168.9926578,330.540985
UniX,0,0,0,0,0,0,0,0,168.9926578,0,0,0,0,0,0,0,0,0,560,400,292.7038693,343.3409216,0,0,0,168.9926578,330.540985
UniX,0,0,0,0,0,0,0,0,172.5876594,0,0,0,0,0,0,0,0,0,507.5,470,298.9305948,430.7379869,0,0,0,172.5876594,288.6
UniX,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,1220,813.3333333,718.8010851,923.9357858,0,0,0,415,649.4637956
UniX,0,0,0,0,0,0,0,0,431.4493931,0,0,0,0,0,0,0,0,0,947,802,747.2922698,924.8841065,0,0,0,431.4493931,659.716235
UniX,0,0,0,0,0,0,0,0,374.2043782,0,0,0,0,0,0,0,0,0,945,857,648.1409954,801.947442,0,0,0,374.2043782,572.0866158
UniX,0,0,0,0,0,0,0,0,167.3,0,0,0,0,0,0,0,0,0,432.4,256.4,289.7721001,333.9422645,0,0,0,167.3,244.6387243
UniX,0,0,0,0,0,0,0,0,149.2,0,0,0,0,0,0,0,0,0,432.4,256.4,258.4219805,297.8134242,0,0,0,149.2,218.1715342
UniX,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,635,425,318,400,0,0,0,225,411
UniX,0,0,0,0,0,0,0,0,365.1800689,0,0,0,0,0,0,0,0,0,843.9,731.5,632.5104333,771.7156041,0,0,0,365.1800689,553.4641552
UniX,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,815,516,275,392,0,0,0,249,414.4713376
UniX,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,710,550,343,530,0,0,0,204,350
UniX,0,0,0,0,0,0,0,0,186.32635,0,0,0,0,0,0,0,0,0,353.0394,235,322.726705,482.4277725,0,0,0,186.32635,318.7889199
UniX,0,0,0,0,0,0,0,0,220.649625,0,0,0,0,0,0,0,0,0,514.849125,343,382.1763612,571.2960463,0,0,0,220.649625,377.5131946
UniX,0,0,0,0,0,0,0,0,230.45,0,0,0,0,0,0,0,0,0,554.08,358,399.1511086,596.6707348,0,0,0,230.45,394.2808228
UniX,0,0,0,0,0,0,0,0,274.59,0,0,0,0,0,0,0,0,0,710.98,593,475.6038313,710.9560298,0,0,0,274.59,469.8006992
UniX,0,0,0,0,0,0,0,0,196.13,0,0,0,0,0,0,0,0,0,426.59,289,339.7071249,507.8109404,0,0,0,196.13,335.5621514
UniX,0,0,0,0,0,0,0,0,245.17,0,0,0,0,0,0,0,0,0,671.76,417,424.6468965,634.7830942,0,0,0,245.17,419.4655211
UniX,0,0,0,0,0,0,0,0,294.2,0,0,0,0,0,0,0,0,0,720.79,485,509.5693476,761.7293564,0,0,0,294.2,503.3517816
UniX,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,795,530,410,640,0,0,0,256,448.8767123
UniX,0,0,0,0,0,0,0,0,104.4777797,0,0,0,0,0,0,0,0,0,545,395,180.9608228,260.7518329,0,0,0,104.4777797,150.79
UniX,0,0,0,0,0,0,0,0,84.71061274,0,0,0,0,0,0,0,0,0,290,230,146.7230852,211.4176583,0,0,0,84.71061274,141.8942563
UniX,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,1028,940,516,832,0,0,0,303,532
UniX,0,0,0,0,0,0,0,0,81.6726628,0,0,0,0,0,0,0,0,0,320,113,141.4612016,180.1759461,0,0,0,81.6726628,127.1043122
UniX,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,780,660,361,600,0,0,0,228,413.9183056
UniX,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,780,660,340,600,0,0,0,228,427.5
UniX,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,520,350,322.1614502,375.8048984,0,0,0,186,274.0821736
UniX,0,0,0,0,0,0,0,0,97.4972371,0,0,0,0,0,0,0,0,0,300,200,184.16186,234.5628129,0,0,0,97.4972371,151.7315444
UniX,0,0,0,0,0,0,0,0,258.5867541,0,0,0,0,0,0,0,0,0,416,277.3333333,312.969921,359.8570715,0,0,0,258.5867541,377.5798881
UniX,0,0,0,0,0,0,0,0,185.5630139,0,0,0,0,0,0,0,0,0,498,367.66,185.69297,236.6265993,0,0,0,185.5630139,268.3333154
UniX,0,0,0,0,0,0,0,0,185.5630139,0,0,0,0,0,0,0,0,0,498,367.66,321.4045681,480.4513772,0,0,0,185.5630139,268.3333154
UniX,0,0,0,0,0,0,0,0,119.6614591,0,0,0,0,0,0,0,0,0,498,332,207.2597269,298.6467063,0,0,0,119.6614591,218.9
UniX,0,0,0,0,0,0,0,0,407.053466,0,0,0,0,0,0,0,0,0,1014,912,705.0372846,880.7298443,0,0,0,407.053466,625.9882051
UniX,0,0,0,0,0,0,0,0,286.2255622,0,0,0,0,0,0,0,0,0,850,807,419.5850118,718.2547692,0,0,0,286.2255622,528.0071976
UniX,0,0,0,0,0,0,0,0,302.5432447,0,0,0,0,0,0,0,0,0,1076,971,465.7769162,586.8692597,0,0,0,302.5432447,467.7308478
UniX,0,0,0,0,0,0,0,0,307.9065269,0,0,0,0,0,0,0,0,0,1076,971,477.1433605,601.190744,0,0,0,307.9065269,476.0224642
UniX,308.6062622,0,0,308.6062622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,980,488.2321628,617.2125245,0,0,0,403.8403931,625.6107654
UniX,270.2616573,0,0,270.2616573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706.1,539,342.0913039,540.5233146,0,0,0,230.0213501,430.3181727
UniX,341.8414293,0,0,341.8414293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.2,706,430.6795598,683.6828586,0,0,0,318.6489236,574.1747452
UniX,295.1636527,0,0,295.1636527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,416,394.9075841,590.3273054,0,0,0,228,390.0890762
UniX,530,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467,2115,866,1060,0,0,0,541,821.5759312
UniX,238.0934246,0,0,238.0934246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,900,382.2,476.1868492,0,0,0,306.9,471.2019771
UniX,146.8689387,0,0,146.8689387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,220,196.5,293.7378774,0,0,0,177.5,303.6877676
UniX,129.3368281,0,0,129.3368281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.1,440,198.3058241,258.6736562,0,0,0,109.9769535,173.6534635
UniX,119.2852384,0,0,119.2852384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.1,439.8,153.423317,238.5704767,0,0,0,109.1007746,178.0134114
UniX,169.6958451,0,0,169.6958451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.1,439.8,235.5365974,339.3916901,0,0,0,135.9871179,227.7848116
UniX,192.6607725,0,0,192.6607725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,400,244.5069366,385.321545,0,0,0,168.9926578,330.540985
UniX,171.6704608,0,0,171.6704608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,400,292.7038693,343.3409216,0,0,0,168.9926578,330.540985
UniX,215.3689934,0,0,215.3689934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507.5,470,298.9305948,430.7379869,0,0,0,172.5876594,288.6
UniX,461.9678929,0,0,461.9678929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,813.3333333,718.8010851,923.9357858,0,0,0,415,649.4637956
UniX,462.4420533,0,0,462.4420533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,802,747.2922698,924.8841065,0,0,0,431.4493931,659.716235
UniX,400.973721,0,0,400.973721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,857,648.1409954,801.947442,0,0,0,374.2043782,572.0866158
UniX,166.9711322,0,0,166.9711322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.4,256.4,289.7721001,333.9422645,0,0,0,167.3,244.6387243
UniX,148.9067121,0,0,148.9067121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.4,256.4,258.4219805,297.8134242,0,0,0,149.2,218.1715342
UniX,200,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,425,318,400,0,0,0,225,411
UniX,385.8578021,0,0,385.8578021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843.9,731.5,632.5104333,771.7156041,0,0,0,365.1800689,553.4641552
UniX,196,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,516,275,392,0,0,0,249,414.4713376
UniX,265,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,550,343,530,0,0,0,204,350
UniX,241.2138862,0,0,241.2138862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.0394,235,322.726705,482.4277725,0,0,0,186.32635,318.7889199
UniX,285.6480232,0,0,285.6480232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514.849125,343,382.1763612,571.2960463,0,0,0,220.649625,377.5131946
UniX,298.3353674,0,0,298.3353674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554.08,358,399.1511086,596.6707348,0,0,0,230.45,394.2808228
UniX,355.4780149,0,0,355.4780149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710.98,593,475.6038313,710.9560298,0,0,0,274.59,469.8006992
UniX,253.9054702,0,0,253.9054702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.59,289,339.7071249,507.8109404,0,0,0,196.13,335.5621514
UniX,317.3915471,0,0,317.3915471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671.76,417,424.6468965,634.7830942,0,0,0,245.17,419.4655211
UniX,380.8646782,0,0,380.8646782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720.79,485,509.5693476,761.7293564,0,0,0,294.2,503.3517816
UniX,320,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,530,410,640,0,0,0,256,448.8767123
UniX,130.3759165,0,0,130.3759165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,395,180.9608228,260.7518329,0,0,0,104.4777797,150.79
